0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, bfebe34154a0dfd9fc7b447fc9ed74e9, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4f6fbfebb61d85847f1de9329097f7d7, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, c6496d9c782358ed10c4c021dd1b9751, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, ced2f4261b29e64b033a2d7ffbadcaf6, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, ff9057570c2135a10e360305dc2f418f, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, fc93cb3af578100bdb25ca717f9c8a88, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, a4157ff94f0e796ef561152981833a0b, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 491c0215e62f624ce5c2f5db1dea81df, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 378f9e2c9fbc867cc5c0be8ee0c2f834, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, a5f977d41db552372aa9fbe8476c6c78, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, dd9a1e3e1a7eac862de9dd66d0cb45c6, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 188447aeed29fdb8bdbf02a1f5b12812, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 42b608733f80ed3ee9d97e4a1379fb03, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 18bba49526b1210d7957e3bcf0e093af, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 31207f75c2bca664e9b05fc07a0a3b86, 1.0, 0.0
